time,purpose,probability
7740,RECREATION,0.6294095225512579
7755,RECREATION,0.6607197326515795
7770,RECREATION,0.6913417161825446
7785,RECREATION,0.7211443451094997
7800,RECREATION,0.75
7815,RECREATION,0.7777851165098005
7830,RECREATION,0.8043807145043607
7845,RECREATION,0.8296729075500329
7860,RECREATION,0.8535533905932717
7875,RECREATION,0.8759199037394887
7890,RECREATION,0.8966766701456172
7905,RECREATION,0.9157348061512729
7920,RECREATION,0.9330127018922192
7935,RECREATION,0.9484363707663446
7950,RECREATION,0.9619397662556427
7965,RECREATION,0.973465064747552
7980,RECREATION,0.9829629131445343
7995,RECREATION,0.9903926402016152
8010,RECREATION,0.9957224306869052
8025,RECREATION,0.9989294616193017
8040,RECREATION,1
8055,RECREATION,0.9989294616193019
8070,RECREATION,0.9957224306869055
8085,RECREATION,0.990392640201615
8100,RECREATION,0.9829629131445341
8115,RECREATION,0.973465064747553
8130,RECREATION,0.9619397662556433
8145,RECREATION,0.948436370766345
8160,RECREATION,0.9330127018922199
8175,RECREATION,0.9157348061512736
8190,RECREATION,0.8966766701456201
8205,RECREATION,0.8759199037394884
8220,RECREATION,0.8535533905932752
8235,RECREATION,0.8296729075500351
8250,RECREATION,0.8043807145043602
8265,RECREATION,0.7777851165098001
8280,RECREATION,0.7500000000000011
8295,RECREATION,0.721144345109504
8310,RECREATION,0.691341716182544
8325,RECREATION,0.6607197326515822
8340,RECREATION,0.6294095225512608
8355,RECREATION,0.5975451610080635
8370,RECREATION,0.5652630961100277
8385,RECREATION,0.5327015646150723
8400,RECREATION,0.5000000000000033
8415,RECREATION,0.46729843538492716
8430,RECREATION,0.4347369038899753
8445,RECREATION,0.40245483899193596
8460,RECREATION,0.37059047744873863
8475,RECREATION,0.33928026734842065
8490,RECREATION,0.3086582838174555
8505,RECREATION,0.27885565489050196
8520,RECREATION,0.25000000000000155
8535,RECREATION,0.22221488349019952
8550,RECREATION,0.19561928549563945
8565,RECREATION,0.17032709244996452
8580,RECREATION,0.146446609406727
8595,RECREATION,0.12408009626051131
8610,RECREATION,0.10332332985438397
8625,RECREATION,0.08426519384872816
8640,RECREATION,0.06698729810778087
8655,RECREATION,0.05156362923365554
8670,RECREATION,0.038060233744355965
8685,RECREATION,0.026534935252447378
8700,RECREATION,0.017037086855466677
8715,RECREATION,0.009607359798385173
8730,RECREATION,0.00427756931309492
8745,RECREATION,0.0010705383806982605
8760,RECREATION,0
8775,RECREATION,0.0010705383806981494
8790,RECREATION,0.004277569313094753
8805,RECREATION,0.00960735979838423
8820,RECREATION,0.0170370868554654
8835,RECREATION,0.026534935252446934
8850,RECREATION,0.0380602337443568
8865,RECREATION,0.05156362923365654
8880,RECREATION,0.0669872981077802
8895,RECREATION,0.08426519384872744
8910,RECREATION,0.10332332985438097
8925,RECREATION,0.12408009626051042
8940,RECREATION,0.14644660940672605
8955,RECREATION,0.17032709244996352
8970,RECREATION,0.19561928549564117
8985,RECREATION,0.2222148834901984
9000,RECREATION,0.25000000000000044
9015,RECREATION,0.2788556548904976
9030,RECREATION,0.3086582838174543
9045,RECREATION,0.3392802673484193
9060,RECREATION,0.3705904774487374
9075,RECREATION,0.4024548389919381
9090,RECREATION,0.434736903889974
9105,RECREATION,0.4672984353849258
9120,RECREATION,0.4999999999999984
9135,RECREATION,0.532701564615071
9150,RECREATION,0.5652630961100263
9165,RECREATION,0.5975451610080622
9180,RECREATION,0.629409522551263
9195,RECREATION,0.660719732651581
9210,RECREATION,0.6913417161825428
9225,RECREATION,0.7211443451094995
9240,RECREATION,0.7499999999999999
9255,RECREATION,0.777785116509802
9270,RECREATION,0.8043807145043591
9285,RECREATION,0.8296729075500341
9300,RECREATION,0.8535533905932742
9315,RECREATION,0.8759199037394875
9330,RECREATION,0.896676670145617
9345,RECREATION,0.9157348061512728
9360,RECREATION,0.9330127018922183
9375,RECREATION,0.9484363707663437
9390,RECREATION,0.9619397662556419
9405,RECREATION,0.9734650647475531
9420,RECREATION,0.9829629131445338
9435,RECREATION,0.9903926402016152
9450,RECREATION,0.9957224306869052
9465,RECREATION,0.9989294616193016
9480,RECREATION,1
9495,RECREATION,0.998929461619302
9510,RECREATION,0.995722430686905
9525,RECREATION,0.9903926402016154
9540,RECREATION,0.9829629131445341
9555,RECREATION,0.9734650647475525
9570,RECREATION,0.9619397662556439
9585,RECREATION,0.9484363707663443
9600,RECREATION,0.9330127018922207
9615,RECREATION,0.9157348061512736
9630,RECREATION,0.8966766701456179
9645,RECREATION,0.8759199037394885
9660,RECREATION,0.8535533905932727
9675,RECREATION,0.8296729075500352
9690,RECREATION,0.8043807145043631
9705,RECREATION,0.7777851165098031
9720,RECREATION,0.7500000000000011
9735,RECREATION,0.7211443451095009
9750,RECREATION,0.6913417161825441
9765,RECREATION,0.6607197326515823
9780,RECREATION,0.629409522551261
9795,RECREATION,0.5975451610080672
9810,RECREATION,0.5652630961100278
9825,RECREATION,0.5327015646150725
9840,RECREATION,0.4999999999999999
9855,RECREATION,0.46729843538492727
9870,RECREATION,0.4347369038899755
9885,RECREATION,0.40245483899193607
9900,RECREATION,0.3705904774487422
9915,RECREATION,0.33928026734842076
9930,RECREATION,0.30865828381745564
9945,RECREATION,0.2788556548904989
9960,RECREATION,0.2499999999999986
9975,RECREATION,0.22221488349019963
9990,RECREATION,0.19561928549563956
10005,RECREATION,0.1703270924499673
10020,RECREATION,0.1464466094067271
10035,RECREATION,0.12408009626051142
10050,RECREATION,0.10332332985438186
10065,RECREATION,0.08426519384872627
10080,RECREATION,0.06698729810778092
